"Date","Minimum_temperature","Maximum_temperature","Rainfall_(mm)","Direction_of_maximum_wind_gust","Speed_of_maximum_wind_gust_(km/h)","Time_of_maximum_wind_gust","9am_Temperature","9am_relative_humidity_(%)","9am_cloud_amount_(oktas)","9am_wind_direction","9am_wind_speed_(km/h)","9am_MSL_pressure_(hPa)","3pm_Temperature","3pm_relative_humidity_(%)","3pm_cloud_amount_(oktas)","3pm_wind_direction","3pm_wind_speed_(km/h)","3pm_MSL_pressure_(hPa)","Month","Year"
2021-06-15,1.9,14.5,0,"NNW",15,13:16:00.000000,6.2,100,8,"E","4",1020.1,13.6,51,6,"NW","9",1016.9,"6","2021"
2021-06-16,0.6,11.3,0,"NW",30,13:59:00.000000,5.6,100,8,"E","7",1018.7,9,97,8,"E","11",1013.2,"6","2021"
2021-06-17,5,9.7,29.4,"NW",44,10:28:00.000000,7.3,85,6.57505518763797,"NW","30",1010.9,8,82,8,"NNW","24",1008.9,"6","2021"
2021-06-18,3.8,12.5,0,"NW",37,00:58:00.000000,5.8,100,8,"S","9",1009.9,11.5,60,8,"WNW","11",1008.3,"6","2021"
2021-06-19,5.7,13,1.8,"S",70,09:15:00.000000,9.5,63,2,"S","39",1017.9,11.3,56,3,"S","33",1019.8,"6","2021"
2021-06-20,2.8,12.3,0,"S",41,00:29:00.000000,8.8,63,6.57505518763797,"S","24",1026.8,10.7,57,8,"SSW","28",1025.7,"6","2021"
2021-06-21,-1.7,13.2,0,"SE",19,14:53:00.000000,4,95,6.57505518763797,"SSW","6",1030.2,12,58,7,"ESE","11",1027.7,"6","2021"
2021-06-22,-0.4,14.9,0,"N",28,14:01:00.000000,5.8,95,6.57505518763797,"NNW","0",1033.4,12.3,55,4,"NNE","13",1029.7,"6","2021"
2021-06-23,1.4,12.3,0,"NNW",43,21:45:00.000000,3.7,100,1,"NNW","0",1027.6,11.7,72,8,"N","17",1021.8,"6","2021"
2021-06-24,3.7,12.4,11,"N",69,09:04:00.000000,12.3,91,7,"N","43",1013.3,12,99,7,"NNW","30",1010.8,"6","2021"
2021-06-25,7.3,12.6,19.2,"NNW",50,12:43:00.000000,8.7,91,8,"NNW","19",1016,9.3,91,7,"NW","26",1015.1,"6","2021"
2021-06-26,4.8,12.1,11.2,"WNW",37,12:16:00.000000,8.1,95,8,"NNW","20",1019.6,11,63,5,"NW","17",1019.6,"6","2021"
2021-06-27,2.8,12.7,0,"N",35,15:01:00.000000,6.2,79,6.57505518763797,"N","13",1027.1,11.2,66,3,"N","28",1027,"6","2021"
2021-06-28,-2.2,13.6,0,"WNW",15,13:41:00.000000,1.4,99,8,"S","4",1034.3,12.3,59,8,"ENE","9",1032,"6","2021"
2021-06-29,-1.7,14.2,0.2,"NE",24,14:55:00.000000,3.8,99,8,"ESE","9",1036.6,13.3,61,4,"NE","19",1033.2,"6","2021"
2021-06-30,3.8,16.9,0,"N",19,11:59:00.000000,11.1,83,8,"S","7",1032.6,14.6,60,8,"E","9",1027.8,"6","2021"
2021-07-01,2.6,11.5,0,"SE",19,02:52:00.000000,6.6,100,8,"NNW","0",1026.7,11.3,82,8,"WNW","0",1023.3,"7","2021"
2021-07-02,6.6,12.8,7.6,"NW",35,12:04:00.000000,9.3,99,8,"NNW","15",1019.6,11.6,82,8,"NW","20",1018,"7","2021"
2021-07-03,6.4,12.6,1,"NW",43,14:08:00.000000,8.6,86,6.57505518763797,"N","17",1019.4,9.9,64,7,"WNW","24",1017.1,"7","2021"
2021-07-04,2.1,10.4,0,"NW",41,11:33:00.000000,6.2,78,2,"NNW","22",1022.5,7.5,58,5,"WNW","22",1020.4,"7","2021"
2021-07-05,-1.6,11.9,0,"WNW",37,15:45:00.000000,4.4,99,8,"NNW","0",1023,11.5,56,5.65987780040733,"NNW","17",1020,"7","2021"
2021-07-06,-3.1,6.3,0,"SE",17,06:09:00.000000,1,99,8,"SSE","9",1023.5,5.8,74,5.65987780040733,"NW","9",1022.5,"7","2021"
2021-07-07,-4.7,12.4,0,"NNE",19,14:58:00.000000,0.9,99,7,"ENE","6",1027.2,11.7,47,8,"N","13",1024.2,"7","2021"
2021-07-08,-5.1,12,0.2,"NW",22,14:35:00.000000,-0.8,99,8,"N","7",1025.4,11.1,44,8,"NNW","13",1021.3,"7","2021"
2021-07-09,-0.8,14.9,0,"E",39,15:41:00.000000,3,92,7,"N","7",1017.5,14.6,49,7,"NW","11",1013.2,"7","2021"
2021-07-10,-2.8,11.7,5.4,"S",37,09:51:00.000000,4.5,90,6.57505518763797,"ESE","4",1022.3,10.9,66,8,"S","22",1023.1,"7","2021"
2021-07-11,-0.6,13,0.2,"SE",19,04:22:00.000000,6.7,81,1,"SE","9",1029.5,12.5,57,8,"NW","9",1026.1,"7","2021"
2021-07-12,-1.2,13.8,0,"NNW",31,15:26:00.000000,2.7,100,8,"NNW","0",1025.3,13,54,5.65987780040733,"NNW","20",1020.6,"7","2021"
2021-07-13,0.7,14.3,0.2,"NNW",37,14:04:00.000000,8.3,99,6.57505518763797,"NNW","6",1019.4,12,56,7,"NNW","20",1016,"7","2021"
2021-07-14,0.9,12.5,0,"NNW",59,15:17:00.000000,8.4,70,4,"NNW","15",1013,9.2,83,7,"NNW","37",1009.3,"7","2021"
2021-07-15,8,15.3,0.2,"WNW",50,15:51:00.000000,10.6,87,8,"NNW","17",1006.8,13.4,64,1,"NNW","26",1003.1,"7","2021"
2021-07-16,5.5,10.7,4.2,"NNW",59,22:30:00.000000,8.9,97,8,"NNW","26",996.2,6.9,94,8,"NW","28",995,"7","2021"
2021-07-17,4,8.9,8.2,"WNW",54,00:17:00.000000,5.5,82,8,"NW","26",996.9,7,69,8,"NW","30",999.1,"7","2021"
2021-07-18,3.5,12.6,0.4,"WNW",44,13:57:00.000000,8.6,77,6.57505518763797,"N","20",1013.6,11.3,54,5.65987780040733,"WNW","31",1014.2,"7","2021"
2021-07-19,-1,8.3,0.2,"NW",33,00:00:00.000000,2.8,99,8,"SSE","9",1019.7,7.9,77,8,"NNW","22",1014.7,"7","2021"
2021-07-20,2.4,9.5,0.2,"NW",54,12:36:00.000000,5.5,94,8,"N","22",1011.6,7.7,86,8,"NNW","30",1005.6,"7","2021"
2021-07-21,-1.7,10.8,2.8,"SSE",37,07:10:00.000000,5.2,65,6.57505518763797,"SSW","20",1016.8,10.4,41,5.65987780040733,"SSE","15",1017.1,"7","2021"
2021-07-22,-6,11.3,0.2,"N",22,15:41:00.000000,0,95,6.57505518763797,"NNW","0",1020.1,9.6,54,1,"W","11",1014.3,"7","2021"
2021-07-23,-0.5,8.2,0.2,"E",13,04:41:00.000000,4,96,8,"SSE","9",1009.8,6,99,8,"SE","9",1006.1,"7","2021"
2021-07-24,3.9,10.3,5,"NNW",72,20:59:00.000000,8.2,88,5,"NW","24",1003.4,8.7,60,8,"WNW","24",1002.8,"7","2021"
2021-07-25,1.8,8.8,10.2,"NW",61,05:31:00.000000,3.4,87,8,"NW","30",1005.7,5.8,68,8,"NW","26",1009.6,"7","2021"
2021-07-26,3.4,13.2,2.8,"NW",48,05:27:00.000000,8.2,82,7,"N","19",1016.4,11.4,67,7,"WNW","30",1015.9,"7","2021"
2021-07-27,7.4,15.8,0,"NW",46,11:49:00.000000,10.2,78,1,"NNW","22",1018.9,14,51,1,"NNW","33",1015.6,"7","2021"
2021-07-28,2.4,12.4,0,"NW",59,09:10:00.000000,10.7,63,8,"NW","39",1009.3,9.3,96,8,"NW","20",1005.2,"7","2021"
2021-07-29,2.8,13.3,4.8,"NW",37,05:06:00.000000,6.8,62,6.57505518763797,"WNW","22",1014.9,12.5,42,5.65987780040733,"NW","26",1015.6,"7","2021"
2021-07-30,-5,12.9,0,"NNW",33,14:53:00.000000,0.3,91,2,"ENE","4",1022.6,11.9,35,5.65987780040733,"NNW","22",1018.1,"7","2021"
2021-07-31,-0.3,15.9,0,"WNW",33,13:41:00.000000,6.3,80,6,"SSW","9",1015.5,14.2,53,8,"NNW","15",1009.7,"7","2021"
2021-08-01,2.5,13.6,0.2,"NNW",37,12:25:00.000000,8.5,100,8,"SSE","9",1009.1,12.8,67,8,"NW","19",1009.9,"8","2021"
2021-08-02,-1.8,14.5,0.6,"NE",35,20:26:00.000000,0.6,99,8,"NNW","0",1022,13.8,48,5.65987780040733,"NNE","17",1016.4,"8","2021"
2021-08-03,0.6,11.3,9,"NNW",52,09:54:00.000000,8,87,8,"NNW","31",1010.2,9.3,66,8,"WNW","30",1009.2,"8","2021"
2021-08-04,3.2,10.3,3.6,"WNW",54,12:24:00.000000,5.9,75,1,"NW","30",1012.8,9.6,56,8,"WNW","28",1014.2,"8","2021"
2021-08-05,5.8,14.1,0,"NW",44,00:10:00.000000,10.2,66,6.57505518763797,"NW","22",1018.6,12.7,56,5.65987780040733,"WNW","31",1017.8,"8","2021"
2021-08-06,4.7,15.8,0,"N",39,15:43:00.000000,9.6,63,6.57505518763797,"WNW","6",1023.7,14.4,55,5.65987780040733,"N","30",1021.4,"8","2021"
2021-08-07,-3.4,14.5,0,"NW",41,14:55:00.000000,3.4,94,6.57505518763797,"NNW","0",1027,12.6,53,5.65987780040733,"NW","31",1023.7,"8","2021"
2021-08-08,-2,11.4,0,"ESE",26,11:48:00.000000,6.3,89,8,"NNW","0",1033.8,10.9,60,8,"ENE","13",1031.7,"8","2021"
2021-08-09,2.3,15.9,0,"NNW",30,15:33:00.000000,6.7,89,5,"NNW","0",1031.5,14.9,50,4,"NW","15",1026.5,"8","2021"
2021-08-10,-1.2,16.3,0,"NNW",56,14:45:00.000000,6,96,6.57505518763797,"NNW","0",1028.1,15.4,42,5.65987780040733,"WNW","30",1024.5,"8","2021"
2021-08-11,0.5,18.5,0,"WNW",72,22:05:00.000000,12.4,72,6.57505518763797,"NW","31",1024.3,18,62,8,"NNW","33",1019.2,"8","2021"
2021-08-12,4.1,14.6,4.8,"NNW",39,13:26:00.000000,8.7,61,6.57505518763797,"NNW","13",1026.3,13.4,51,5.65987780040733,"N","28",1025.2,"8","2021"
2021-08-13,-2.9,15.7,0,"NW",31,16:30:00.000000,1.2,99,6,"E","7",1029.5,15,45,5.65987780040733,"NW","15",1025.7,"8","2021"
2021-08-14,-3.7,15.4,0.2,"WNW",26,13:08:00.000000,4.1,81,1,"SW","6",1030.8,14.5,39,5.65987780040733,"NW","17",1026.5,"8","2021"
2021-08-15,-3.4,15.8,0,"WNW",48,14:44:00.000000,1.3,99,8,"SSW","2",1027.3,12.8,45,5.65987780040733,"WNW","28",1023.1,"8","2021"
2021-08-16,1.1,12,0,"NW",61,11:45:00.000000,9.6,65,6.57505518763797,"NNW","28",1021.6,10.8,66,5.65987780040733,"NNW","41",1020.4,"8","2021"
2021-08-17,1.9,14.2,0,"WNW",31,03:19:00.000000,7.2,76,6.57505518763797,"N","13",1023.2,13.4,47,5.65987780040733,"NW","17",1021,"8","2021"
2021-08-18,-4.9,14.9,0,"NW",35,13:43:00.000000,4,88,6.57505518763797,"NNW","2",1027.2,14.5,51,5.65987780040733,"NNW","20",1023.2,"8","2021"
2021-08-19,-3.3,16.3,0,"N",37,14:44:00.000000,3.1,99,6.57505518763797,"NNW","0",1025.3,14.8,52,8,"NNW","28",1021.8,"8","2021"
2021-08-20,-1.2,17.1,0,"NNW",44,13:09:00.000000,5.7,91,6.57505518763797,"NNW","0",1022.2,16.1,42,4,"WNW","24",1018.9,"8","2021"
2021-08-21,5.4,18.6,0,"NW",48,06:15:00.000000,12.7,69,6.57505518763797,"NNW","15",1019.5,17.6,47,7,"NW","28",1018,"8","2021"
2021-08-22,0.3,19.9,0,"NW",48,15:31:00.000000,8.5,87,6.57505518763797,"NNW","0",1022.1,19.8,41,5.65987780040733,"NW","30",1017,"8","2021"
2021-08-23,3.9,20.8,0,"NW",70,11:04:00.000000,16.8,59,6.57505518763797,"NNW","37",1012.6,14.8,74,8,"NNW","43",1010,"8","2021"
2021-08-24,3.8,9.3,22.2,"SSW",70,14:24:00.000000,5.2,90,8,"S","15",1012.4,8.7,69,8,"SSW","39",1009.7,"8","2021"
2021-08-25,4.9,13.2,0,"SW",52,00:40:00.000000,8,65,7,"S","24",1014.9,11.7,60,8,"SSE","19",1014.2,"8","2021"
2021-08-26,-1.9,14.4,0.2,"S",37,09:26:00.000000,7.8,73,6.57505518763797,"SSW","7",1019.8,13,50,7,"SSE","17",1017.4,"8","2021"
2021-08-27,5.8,12.3,0,"NW",26,13:21:00.000000,8.8,73,8,"W","7",1018.6,10.3,71,8,"SSW","15",1016.1,"8","2021"
2021-08-28,4.8,15.2,2.2,"NW",31,14:01:00.000000,7.3,92,8,"N","2",1019.2,14,58,2,"NW","15",1016.8,"8","2021"
2021-08-29,0,9.6,0.8,"NW",37,13:33:00.000000,6.5,88,4,"N","2",1015.6,7.4,90,8,"E","11",1012.2,"8","2021"
2021-08-30,-0.3,13.3,3.2,"NNW",35,15:02:00.000000,4,100,8,"ENE","2",1020,12.7,62,6,"NNW","26",1017.8,"8","2021"
2021-08-31,-2.1,17,0.2,"NNW",41,14:36:00.000000,6.9,84,6.57505518763797,"NNW","0",1023.7,15.3,47,8,"NW","26",1021.6,"8","2021"
2021-09-01,3,22.7,0,"N",22,15:44:00.000000,10,73,6,"SSW","6",1030.2,22.3,29,5.65987780040733,"N","11",1027.3,"9","2021"
2021-09-02,0,22.7,0,"N",33,14:28:00.000000,12,64,6.57505518763797,"SSW","4",1030.2,21.3,44,1,"N","20",1024.2,"9","2021"
2021-09-03,4.8,21.5,0,"NW",43,10:24:00.000000,14.7,86,6.57505518763797,"ESE","4",1025.9,20.7,55,8,"NNW","26",1020.1,"9","2021"
2021-09-04,7.5,12.8,5,"N",41,08:48:00.000000,12.2,99,8,"NNW","24",1019.6,12.2,100,8,"N","11",1015.3,"9","2021"
2021-09-05,6.1,11.2,39.4,"NNW",41,09:57:00.000000,8.3,78,6,"NNW","28",1014.7,8,88,8,"NW","11",1015.9,"9","2021"
2021-09-06,2.4,15.8,5,"S",46,10:45:00.000000,8.7,64,6.57505518763797,"NNW","6",1025.8,15.4,26,5.65987780040733,"S","24",1026,"9","2021"
2021-09-07,-3,18.8,0,"WNW",48,14:15:00.000000,10,63,1,"N","30",1026.9,17.5,40,5.65987780040733,"WNW","30",1024.6,"9","2021"
2021-09-08,0.4,16.6,0,"NNW",37,16:35:00.000000,4.8,100,8,"NNW","0",1032.8,16.1,53,5.65987780040733,"NNW","20",1028.1,"9","2021"
2021-09-09,-0.4,19.9,0,"WNW",61,17:48:00.000000,11.1,76,6.57505518763797,"NNW","22",1028.5,18.9,37,5.65987780040733,"WNW","28",1022.9,"9","2021"
2021-09-10,9.1,21.1,0,"NW",41.7211660329531,14:00:35.779468,15.5,50,6.57505518763797,"N","20",1022.5,20.3,39,1,"NW","33",1020.6,"9","2021"
2021-09-11,2.6,22.5,0,"NW",56,10:01:00.000000,15.5,48,6.57505518763797,"NW","28",1017.6,21.8,27,5.65987780040733,"NW","37",1011.9,"9","2021"
2021-09-12,10.2,17.7,0,"NNW",50,01:30:00.000000,15.2,51,6.57505518763797,"NW","22",1006.1,13.4,57,8,"NW","30",1006.4,"9","2021"
2021-09-13,-1,11.6,0.6,"ESE",41,13:10:00.000000,4.9,90,7,"SE","9",1015.5,9.4,77,8,"ESE","15",1015.9,"9","2021"
2021-09-14,0.7,14.3,9.4,"SSE",35,00:05:00.000000,7.7,65,8,"SSE","9",1025.3,13.5,36,5.65987780040733,"S","17",1022.9,"9","2021"
2021-09-15,-2.9,15.7,0,"E",30,18:28:00.000000,7.5,67,6.57505518763797,"S","7",1026,15,41,5.65987780040733,"NNW","6",1022.4,"9","2021"
2021-09-16,4.3,16.1,0,"ENE",28,19:05:00.000000,11.2,62,6.57505518763797,"E","7",1024.8,14.7,42,5.65987780040733,"N","13",1021,"9","2021"
2021-09-17,4.7,18.5,0,"N",48,14:28:00.000000,11.4,68,6.57505518763797,"NNW","9",1021.5,17.8,48,5.65987780040733,"NNW","28",1017.7,"9","2021"
2021-09-18,11.3,17.6,9.6,"NNW",56,06:59:00.000000,12,99,8,"N","28",1015.1,15,49,7,"W","30",1014.3,"9","2021"
2021-09-19,4.3,15.5,2.8,"WNW",56,14:27:00.000000,11.7,62,1,"NW","22",1022.6,14.4,45,5.65987780040733,"WNW","39",1018.1,"9","2021"
2021-09-20,7.7,16.7,0,"WNW",61,10:09:00.000000,13.5,54,6.57505518763797,"NW","33",1013.1,7.7,75,8,"W","20",1012.7,"9","2021"
2021-09-21,-2,13.9,2.2,"SSW",54,09:57:00.000000,6.7,59,8,"WSW","7",1018.4,12.3,37,1,"S","28",1019.7,"9","2021"
2021-09-22,-2.3,16.8,0,"N",33,15:16:00.000000,8.3,68,6.57505518763797,"NW","6",1025.1,16.4,51,5.65987780040733,"NNW","17",1021.8,"9","2021"
2021-09-23,2.6,19.5,0,"NNW",48,15:11:00.000000,7.4,99,8,"NNW","7",1022.6,19.1,52,5.65987780040733,"NNW","37",1017,"9","2021"
2021-09-24,6.3,20,0,"NNW",59,13:29:00.000000,14.6,66,6.57505518763797,"NNW","31",1014.7,18.6,45,4,"NW","37",1009.3,"9","2021"
2021-09-25,5.9,15.3,0,"WNW",48,00:33:00.000000,11.1,52,6.57505518763797,"NW","13",1015.9,12.8,49,5.65987780040733,"NNW","24",1016.3,"9","2021"
2021-09-26,3.6,14.3,0.4,"ESE",35,14:56:00.000000,8.7,55,6.57505518763797,"SSE","17",1026.9,13.7,35,5.65987780040733,"ESE","20",1024.8,"9","2021"
2021-09-27,0.2,17.3,0,"NE",30,09:01:00.000000,11.3,57,1,"NE","17",1025.6,15.6,44,7,"NNW","13",1020,"9","2021"
2021-09-28,2.6,20.3,0,"NW",30,10:33:00.000000,11.5,70,8,"W","6",1021.6,19.3,48,1,"NW","11",1017,"9","2021"
2021-09-29,8.9,14.1,0,"ESE",30,17:52:00.000000,14,84,8,"NNW","0",1017.7,13.7,99,8,"S","6",1013.9,"9","2021"
2021-09-30,10.4,17.9,37.8,"NNW",50,23:27:00.000000,12.7,88,8,"NNW","17",1012.1,15.5,73,1,"N","26",1008.7,"9","2021"
2021-10-01,6.5,19.1,14,"NNE",31,16:24:00.000000,13.9,76,6.57505518763797,"SW","9",1008.1,15.5,69,8,"NNE","15",1003.7,"10","2021"
2021-10-02,9.1,19.3,0.4,"NW",33,12:54:00.000000,13.9,77,8,"WNW","11",1004.9,15.8,70,7,"WNW","13",1001.8,"10","2021"
2021-10-03,8,18.8,5.6,"NNW",41,18:12:00.000000,12.1,92,1,"NW","9",1005.1,17.2,56,6,"WNW","22",1001.9,"10","2021"
2021-10-04,7.1,19.6,0.6,"WNW",78,20:29:00.000000,14.1,93,6.57505518763797,"N","7",1000.5,16.7,50,5.65987780040733,"NW","43",1000.6,"10","2021"
2021-10-05,5.3,13.5,1.6,"NW",57,09:49:00.000000,9.7,71,8,"NW","20",1007,11.2,59,8,"WNW","28",1009.2,"10","2021"
2021-10-06,1.6,18.9,0,"NW",46,13:22:00.000000,10.9,66,6.57505518763797,"WNW","4",1016.4,18.7,39,5.65987780040733,"W","28",1012.3,"10","2021"
2021-10-07,4.4,21.2,0,"NW",52,09:10:00.000000,15.1,47,6.57505518763797,"NNW","24",1008.3,20.5,36,5.65987780040733,"NW","31",1007.9,"10","2021"
2021-10-08,1.5,19,0,"N",31,14:46:00.000000,9.4,72,6.57505518763797,"N","7",1018.6,17.9,36,5.65987780040733,"NNW","15",1015.7,"10","2021"
2021-10-09,0.9,22.6,0,"NW",50,13:53:00.000000,10.8,78,6.57505518763797,"N","4",1017.5,22,36,5.65987780040733,"NNW","31",1013.8,"10","2021"
2021-10-10,6.8,21.9,0,"NNW",37,18:08:00.000000,12.4,85,4,"N","6",1009.9,20.1,53,7,"NW","19",1007,"10","2021"
2021-10-11,5,15.6,1.2,"S",35,09:20:00.000000,8.4,61,6.57505518763797,"SE","17",1015.9,14.3,40,7,"ESE","9",1014.5,"10","2021"
2021-10-12,7.3,13.7,0.2,"E",35,12:28:00.000000,9.4,74,7,"SE","15",1018.9,11.9,66,8,"E","22",1016.4,"10","2021"
2021-10-13,8.6,15.8,0,"ENE",39,10:25:00.000000,10.2,83,7,"E","20",1016.2,14.2,69,8,"ENE","22",1012.3,"10","2021"
2021-10-14,9.2,17.7,27.2,"W",46,03:24:00.000000,10.9,98,8,"E","2",1008.3,16,83,8,"NNW","7",1003.4,"10","2021"
2021-10-15,5.7,14.2,3.6,"NW",48,10:38:00.000000,9.1,80,8,"N","7",1002.6,11.2,82,8,"NW","22",999.1,"10","2021"
2021-10-16,8,17.5,1.8,"WNW",56,14:31:00.000000,10.1,76,8,"N","15",1002.8,16.6,47,1,"WNW","33",1003.2,"10","2021"
2021-10-17,0.3,18.2,0.2,"N",50,12:48:00.000000,10,65,3,"E","4",1014.2,18.1,53,5.65987780040733,"NNW","26",1012.2,"10","2021"
2021-10-18,2.2,21.2,0,"S",46,19:41:00.000000,11.3,73,6.57505518763797,"WNW","7",1016.6,20.4,35,5.65987780040733,"NW","30",1013.7,"10","2021"
2021-10-19,6.8,16.6,0,"SSW",57,10:32:00.000000,14.8,73,4,"NW","15",1015.7,15.1,48,5.65987780040733,"S","28",1017,"10","2021"
2021-10-20,7.6,18.2,0.4,"SSE",44,15:13:00.000000,12.6,77,8,"S","20",1020.3,16.3,65,8,"ESE","20",1018.3,"10","2021"
2021-10-21,7.4,20.1,0,"ESE",31,12:24:00.000000,14.8,72,8,"SSE","13",1018.3,18.4,60,8,"NE","13",1015.5,"10","2021"
2021-10-22,12.5,22.7,0,"NW",26,11:47:00.000000,15.7,73,4,"NW","6",1018,22,46,1,"NW","11",1014.7,"10","2021"
2021-10-23,7.2,25.1,0,"NNW",39,11:27:00.000000,15.1,86,2,"SW","7",1014.3,23.4,50,8,"NNW","19",1011.6,"10","2021"
2021-10-24,4.4,19.7,0,"WNW",44,17:28:00.000000,12.8,61,6.57505518763797,"S","15",1015.9,18.7,44,7,"NNW","20",1013.7,"10","2021"
2021-10-25,3.3,17.5,0,"NNW",31,14:49:00.000000,10.3,64,6.57505518763797,"SSW","9",1016.4,16.2,51,8,"NW","20",1014.8,"10","2021"
2021-10-26,1,19.8,0,"NNW",33,15:58:00.000000,10.3,64,6.57505518763797,"SW","7",1020.8,18.9,40,5.65987780040733,"NNW","17",1016.7,"10","2021"
2021-10-27,7,23.3,0,"N",37,15:39:00.000000,13.2,72,6.57505518763797,"NNW","6",1018.8,22.4,42,5.65987780040733,"N","24",1014.8,"10","2021"
2021-10-28,4.5,26.6,0,"NW",41,12:51:00.000000,15.1,61,6.57505518763797,"NNW","0",1014.6,24.8,30,8,"NNW","20",1010,"10","2021"
2021-10-29,10.1,20.2,0,"NW",63,12:01:00.000000,17,55,8,"NW","26",1005.1,18.1,46,2,"WNW","35",1005.4,"10","2021"
2021-10-30,0.6,17.1,0,"E",39,19:24:00.000000,10.1,46,6.57505518763797,"SE","15",1017.7,15.1,41,7,"NW","17",1015.9,"10","2021"
2021-10-31,1.3,19.8,0,"E",28,19:33:00.000000,10.8,64,6.57505518763797,"E","7",1025.5,18.8,38,5.65987780040733,"NW","9",1022.9,"10","2021"
2021-11-01,3.9,22.8,0,"N",41,11:52:00.000000,13.4,72,7,"SSW","7",1026,21.9,41,1,"NNW","24",1022.3,"11","2021"
2021-11-02,6.2,24.8,0,"ENE",35,17:11:00.000000,16,72,4,"ESE","11",1027,24.5,37,3,"NNW","6",1024.1,"11","2021"
2021-11-03,4.8,23.8,0,"NNW",33,13:53:00.000000,15.5,69,6.57505518763797,"SSE","6",1025.4,22.5,51,5,"WNW","19",1020.8,"11","2021"
2021-11-04,14.7,16.2,11.6,"ESE",28,22:00:00.000000,14.8,99,8,"SSE","2",1020.8,15.7,99,8,"NNE","13",1019.6,"11","2021"
2021-11-05,12.9,17.2,25.4,"NE",31,13:56:00.000000,14.6,97,8,"ESE","9",1021.3,16.7,73,8,"NE","20",1018.7,"11","2021"
2021-11-06,13.5,22.8,0.6,"WNW",31,13:44:00.000000,16.7,78,8,"NNW","7",1014.7,21.9,60,8,"NNW","22",1010,"11","2021"
2021-11-07,13.2,25.2,16.6,"N",43,14:45:00.000000,17.9,87,6,"NNW","0",1008.6,24.7,50,3,"NNW","17",1005.8,"11","2021"
2021-11-08,14.7,24.9,0,"NNW",41,15:38:00.000000,16.8,83,8,"NNW","13",1008.3,24.3,31,1,"WNW","20",1006.5,"11","2021"
2021-11-09,12,23.3,0,"NW",43,14:13:00.000000,16.5,69,1,"NNE","11",1011.9,23,35,5.65987780040733,"NW","28",1009.3,"11","2021"
2021-11-10,11,21.1,0.8,"N",31,12:00:00.000000,16.1,93,8,"S","9",1009,20.2,75,8,"NNW","19",1004.9,"11","2021"
2021-11-11,10.7,23.2,0,"E",46,16:53:00.000000,16,53,6.57505518763797,"N","11",1005.2,22.6,39,7,"N","20",1001.4,"11","2021"
2021-11-12,8.6,16.3,30.8,"NW",44,17:11:00.000000,10,99,8,"SE","7",996.9,15.3,77,8,"NNW","9",993.2,"11","2021"
2021-11-13,8.8,13.4,5.8,"NNW",37,23:36:00.000000,9.3,96,8,"NW","24",997.2,12.6,85,8,"NW","19",997.8,"11","2021"
2021-11-14,6.1,14,7.2,"NW",65,12:45:00.000000,10.9,61,6,"WNW","26",1005.2,9.9,84,8,"WNW","24",1002.5,"11","2021"
2021-11-15,6.6,13.9,5.6,"WNW",72,02:13:00.000000,7.8,66,8,"NW","20",1005.8,13.2,56,8,"WNW","28",1006.4,"11","2021"
2021-11-16,2.4,17.5,0.6,"NNW",37,14:44:00.000000,9.5,49,6.57505518763797,"WSW","6",1015,16.2,36,5.65987780040733,"NW","7",1015.1,"11","2021"
2021-11-17,7.3,20.7,0,"N",30,15:16:00.000000,11.5,69,8,"NNW","0",1023,19,41,5.65987780040733,"N","17",1019.8,"11","2021"
2021-11-18,5.4,23.3,0,"NNW",46,15:33:00.000000,14.5,77,6.57505518763797,"E","4",1019.6,22.8,36,5.65987780040733,"NNW","28",1014.5,"11","2021"
2021-11-19,11.7,23.1,0,"WSW",52,11:33:00.000000,18.1,58,8,"N","17",1012.3,20.3,53,8,"W","24",1011.6,"11","2021"
2021-11-20,13.7,17.3,2,"SE",30,21:43:00.000000,15.6,94,8,"N","9",1010.1,16.7,86,8,"NW","15",1010.5,"11","2021"
2021-11-21,10.6,16.6,6.4,"E",37,11:49:00.000000,12.9,85,8,"SE","13",1016.1,14.9,70,8,"E","22",1016.5,"11","2021"
2021-11-22,6.8,18.9,0,"E",35,10:33:00.000000,14,62,7,"SE","20",1023.4,15.9,64,8,"ESE","19",1021.1,"11","2021"
2021-11-23,8.3,22.5,0,"NNE",28,14:07:00.000000,14.8,73,8,"E","13",1020.7,21.7,55,2,"NNE","13",1017.3,"11","2021"
2021-11-24,13.9,21.4,0,"NNW",26,10:05:00.000000,18,77,8,"WSW","2",1016.8,19,88,8,"WSW","9",1014.5,"11","2021"
2021-11-25,15,23.7,7.6,"ENE",30,13:07:00.000000,20.9,78,6,"SSW","6",1011.4,19.1,96,8,"E","17",1007.5,"11","2021"
2021-11-26,12.9,14.4,26.8,"SSE",52,13:28:00.000000,14,88,8,"S","17",1010.6,13.7,78,8,"SSE","30",1011.3,"11","2021"
2021-11-27,9.2,14.6,4.8,"SE",50,11:29:00.000000,11,81,8,"SSE","28",1019.9,14.4,64,8,"SE","19",1019.2,"11","2021"
2021-11-28,5,17.8,0,"ENE",35,17:23:00.000000,12.7,68,7,"SSE","11",1023.2,16.8,53,8,"E","19",1020.2,"11","2021"
2021-11-29,4.6,24.2,0,"ENE",35,18:58:00.000000,12.5,67,6,"N","11",1020.6,22.9,37,5.65987780040733,"NNW","11",1015.8,"11","2021"
